state,date,monthly_emissions,co2_per_capita,prcp,snow,tavg,monthly_gdp_rel_2017,gdp_per_capita,monthly_energy_prod,eprod_per_capita,monthly_energy_use,eflow_per_capita,monthly_energy_flow,euse_per_capita,monthly_num_plants,monthly_renew_pct,monthly_fossil_pct,republican_vote_pct,monthly_pop_density,avg_facility_age
NJ,1991-05-01,804503.2046579055,,,,,,,,,,,,,,,,,,
NJ,1991-06-01,1114793.493934756,,,,,,,,,,,,,,,,,,
NJ,1991-07-01,1500505.829837054,,,,,,,,,,,,,,,,,,
NJ,1991-08-01,1377348.4539026446,,,,,,,,,,,,,,,,,,
NJ,1991-09-01,1024586.0362883494,,,,,,,,,,,,,,,,,,
NJ,1991-10-01,921673.7161419544,,,,,,,,,,,,,,,,,,
NJ,1991-11-01,834215.8391581366,,,,,,,,,,,,,,,,,,
NJ,1991-12-01,908384.0797112002,,,,,,,,,,,,,,,,,,
NJ,1992-01-01,1014520.0379496936,,,,,,,,,,,,,,,,,,
NJ,1992-02-01,887765.5465247404,,,,,,,,,,,,,,,,,,
NJ,1992-03-01,902627.2548445796,,,,,,,,,,,,,,,,,,
NJ,1992-04-01,835201.2203338367,,,,,,,,,,,,,,,,,,
NJ,1992-05-01,852149.9359402886,,,,,,,,,,,,,,,,,,
NJ,1992-06-01,1180817.178779423,,,,,,,,,,,,,,,,,,
NJ,1992-07-01,1589373.341672879,,,,,,,,,,,,,,,,,,
NJ,1992-08-01,1458921.9657113526,,,,,,,,,,,,,,,,,,
NJ,1992-09-01,1085267.1812037034,,,,,,,,,,,,,,,,,,
NJ,1992-10-01,976259.8751886728,,,,,,,,,,,,,,,,,,
NJ,1992-11-01,883622.302289352,,,,,,,,,,,,,,,,,,
NJ,1992-12-01,962183.1595614773,,,,,,,,,,,,,,,,,,
NJ,1993-01-01,1065466.762688307,,,,,,,,,,,,,,,,,,
NJ,1993-02-01,932346.969502473,,,,,,,,,,,,,,,,,,
NJ,1993-03-01,947954.996608136,,,,,,,,,,,,,,,,,,
NJ,1993-04-01,877142.9909071372,,,,,,,,,,,,,,,,,,
NJ,1993-05-01,894942.8297209926,,,,,,,,,,,,,,,,,,
NJ,1993-06-01,1240114.940798476,,,,,,,,,,,,,,,,,,
NJ,1993-07-01,1669187.7988705332,,,,,,,,,,,,,,,,,,
NJ,1993-08-01,1532185.472613026,,,,,,,,,,,,,,,,,,
NJ,1993-09-01,1139766.6551227958,,,,,,,,,,,,,,,,,,
NJ,1993-10-01,1025285.2677625914,,,,,,,,,,,,,,,,,,
NJ,1993-11-01,927995.6616353284,,,,,,,,,,,,,,,,,,
NJ,1993-12-01,1010501.6537702024,,,,,,,,,,,,,,,,,,
NJ,1994-01-01,1235326.8285494563,,,,,,,,,,,,,,,,,,
NJ,1994-02-01,1080984.658814854,,,,,,,,,,,,,,,,,,
NJ,1994-03-01,1099080.9667425684,,,,,,,,,,,,,,,,,,
NJ,1994-04-01,1016979.8881456838,,,,,,,,,,,,,,,,,,
NJ,1994-05-01,1037617.4333048884,,,,,,,,,,,,,,,,,,
NJ,1994-06-01,1437817.969082472,,,,,,,,,,,,,,,,,,
NJ,1994-07-01,1935294.973096595,,,,,,,,,,,,,,,,,,
NJ,1994-08-01,1776451.3046441283,,,,,,,,,,,,,,,,,,
NJ,1994-09-01,1321471.8437642702,,,,,,,,,,,,,,,,,,
NJ,1994-10-01,1188739.473193838,,,,,,,,,,,,,,,,,,
NJ,1994-11-01,1075939.6517477173,,,,,,,,,,,,,,,,,,
NJ,1994-12-01,1171599.0089135272,,,,,,,,,,,,,,,,5.22,,
NJ,1995-01-01,1363159.6202107223,,,,,,,,,,,,,,,,,,
NJ,1995-02-01,1192845.9763914857,,,,,,,,,,,,,,,,,,
NJ,1995-03-01,1212814.907424033,,,,,,,,,,,,,,,,,,
NJ,1995-04-01,1122217.9313586503,,,,,,,,,,,,,,,,,,
NJ,1995-05-01,1144991.069261222,,,,,,,,,,,,,,,,,,
NJ,1995-06-01,1586604.7359855804,,,,,,,,,,,,,,,,,,
NJ,1995-07-01,2135561.132125495,,,,,,,,,,,,,,,,,,
NJ,1995-08-01,1960280.170232362,,,,,,,,,,,,,,,,,,
NJ,1995-09-01,1458219.003290065,,,,,,,,,,,,,,,,,,
NJ,1995-10-01,1311751.361144774,,,,,,,,,,,,,,,,,,
NJ,1995-11-01,1187278.9072089326,,,,,,,,,,,,,,,,,,
NJ,1995-12-01,1292837.185366677,,,,,,,,,,,,,,,,,,
NJ,1996-01-01,1268624.9644562954,,,,,,,,,,,,,,,,,,
NJ,1996-02-01,1110122.513875195,,,,,,,,,,,,,,,,,,
NJ,1996-03-01,1128706.6063364136,,,,,,,,,,,,,,,,,,
NJ,1996-04-01,1044392.4997294216,,,,,,,,,,,,,,,,,,
NJ,1996-05-01,1065586.328268549,,,,,,,,,,,,,,,,,,
NJ,1996-06-01,1476574.2374944687,,,,,,,,,,,,,,,,,,
NJ,1996-07-01,1987460.694381594,,,,,,,,,,,,,,,,,,
NJ,1996-08-01,1824335.4075445563,,,,,,,,,,,,,,,,,,
NJ,1996-09-01,1357092.011669465,,,,,,,,,,,,,,,,,,
NJ,1996-10-01,1220781.850661436,,,,,,,,,,,,,,,,,,
NJ,1996-11-01,1104941.5190458808,,,,,,,,,,,,,,,,,,
NJ,1996-12-01,1203179.3665367232,,,,,,,,,,,,,,,,4.73,,
NJ,1997-01-01,901336.978,,,,,,,,,,,,,,,,,,
NJ,1997-02-01,739653.3470000001,,,,,,,,,,,,,,,,,,
NJ,1997-03-01,890627.875,,,,,,,,,,,,,,,,,,
NJ,1997-04-01,599534.943,,,,,,,,,,,,,,,,,,
NJ,1997-05-01,394520.972,,,,,,,,,,,,,,,,,,
NJ,1997-06-01,686598.389,,,,,,,,,,,,,,,,,,
NJ,1997-07-01,1185166.17,,,,,,,,,,,,,,,,,,
NJ,1997-08-01,937678.814,,,,,,,,,,,,,,,,,,
NJ,1997-09-01,795635.0750000001,,,,,,,,,,,,,,,,,,
NJ,1997-10-01,826032.7930000001,,,,,,,,,,,,,,,,,,
NJ,1997-11-01,804855.454,,,,,,,,,,,,,,,,,,
NJ,1997-12-01,885395.8539999999,,,,,,,,,,,,,,,,,,
NJ,1998-01-01,787579.658,,,,,,,,,,,,,,,,,,
NJ,1998-02-01,421305.058,,,,,,,,,,,,,,,,,,
NJ,1998-03-01,523024.42,,,,,,,,,,,,,,,,,,
NJ,1998-04-01,481894.082,,,,,,,,,,,,,,,,,,
NJ,1998-05-01,573912.1529999999,,,,,,,,,,,,,,,,,,
NJ,1998-06-01,862185.934,,,,,,,,,,,,,,,,,,
NJ,1998-07-01,2262588.386,,,,,,,,,,,,,,,,,,
NJ,1998-08-01,1198036.497,,,,,,,,,,,,,,,,,,
NJ,1998-09-01,681077.849,,,,,,,,,,,,,,,,,,
NJ,1998-10-01,610179.451,,,,,,,,,,,,,,,,,,
NJ,1998-11-01,386062.208,,,,,,,,,,,,,,,,,,
NJ,1998-12-01,753134.222,,,,,,,,,,,,,,,,,,
NJ,1999-01-01,743299.626,,,,,,,,,,,,,,,,,,
NJ,1999-02-01,741180.728,,,,,,,,,,,,,,,,,,
NJ,1999-03-01,912384.476,,,,,,,,,,,,,,,,,,
NJ,1999-04-01,718958.926,,,,,,,,,,,,,,,,,,
NJ,1999-05-01,385811.027,,,,,,,,,,,,,,,,,,
NJ,1999-06-01,1472409.3760000002,,,,,,,,,,,,,,,,,,
NJ,1999-07-01,1738529.09,,,,,,,,,,,,,,,,,,
NJ,1999-08-01,1270361.067,,,,,,,,,,,,,,,,,,
NJ,1999-09-01,812652.0819999999,,,,,,,,,,,,,,,,,,
NJ,1999-10-01,755594.998,,,,,,,,,,,,,,,,,,
NJ,1999-11-01,396747.123,,,,,,,,,,,,,,,,,,
NJ,1999-12-01,801041.902,,,,,,,,,,,,,,,,,,
NJ,2000-01-01,939043.479,,,,,,,,,,,,,,,,,,
NJ,2000-02-01,854522.478,,,,,,,,,,,,,,,,,,
NJ,2000-03-01,810667.805,,,,,,,,,,,,,,,,,,
NJ,2000-04-01,598551.854,,,,,,,,,,,,,,,,,,
NJ,2000-05-01,942944.767,,,,,,,,,,,,,,,,,,
NJ,2000-06-01,1027805.012,,,,,,,,,,,,,,,,,,
NJ,2000-07-01,988630.893,,,,,,,,,,,,,,,,,,
NJ,2000-08-01,1028252.159,,,,,,,,,,,,,,,,,,
NJ,2000-09-01,784811.259,,,,,,,,,,,,,,,,,,
NJ,2000-10-01,1004788.59,,,,,,,,,,,,,,,,,,
NJ,2000-11-01,1019118.691,,,,,,,,,,,,,,,,,,
NJ,2000-12-01,1195585.884,,,,,,,,,,,,,,,,4.28,,
NJ,2001-01-01,1117849.918,,,,,,,,,,,,,,,,,,
NJ,2001-02-01,956901.415,,,,,,,,,,,,,,,,,,
NJ,2001-03-01,789977.584,,,,,,,,,,,,,,,,,,
NJ,2001-04-01,681330.135,,,,,,,,,,,,,,,,,,
NJ,2001-05-01,865123.978,,,,,,,,,,,,,,,,,,
NJ,2001-06-01,1046354.7,,,,,,,,,,,,,,,,,,
NJ,2001-07-01,1014797.601,,,,,,,,,,,,,,,,,,
NJ,2001-08-01,1478103.975,,,,,,,,,,,,,,,,,,
NJ,2001-09-01,894927.934,,,,,,,,,,,,,,,,,,
NJ,2001-10-01,874424.35,,,,,,,,,,,,,,,,,,
NJ,2001-11-01,670518.029,,,,,,,,,,,,,,,,,,
NJ,2001-12-01,558285.571,,,,,,,,,,,,,,,,,,
NJ,2002-01-01,645519.68,,,,,,,,,,,,,,,,,,
NJ,2002-02-01,677250.689,,,,,,,,,,,,,,,,,,
NJ,2002-03-01,911670.032,,,,,,,,,,,,,,,,,,
NJ,2002-04-01,849440.864,,,,,,,,,,,,,,,,,,
NJ,2002-05-01,512561.579,,,,,,,,,,,,,,,,,,
NJ,2002-06-01,1143632.384,,,,,,,,,,,,,,,,,,
NJ,2002-07-01,1617335.604,,,,,,,,,,,,,,,,,,
NJ,2002-08-01,1896000.118,,,,,,,,,,,,,,,,,,
NJ,2002-09-01,1246635.111,,,,,,,,,,,,,,,,,,
NJ,2002-10-01,1061760.074,,,,,,,,,,,,,,,,,,
NJ,2002-11-01,905780.179,,,,,,,,,,,,,,,,,,
NJ,2002-12-01,973075.906,,,,,,,,,,,,,,,,7.32,,
NJ,2003-01-01,1376882.992,,,,,,,,,,,,,,,,,,
NJ,2003-02-01,1037851.472,,,,,,,,,,,,,,,,,,
NJ,2003-03-01,1100582.423,,,,,,,,,,,,,,,,,,
NJ,2003-04-01,722537.899,,,,,,,,,,,,,,,,,,
NJ,2003-05-01,513224.603,,,,,,,,,,,,,,,,,,
NJ,2003-06-01,842029.87,,,,,,,,,,,,,,,,,,
NJ,2003-07-01,1465255.609,,,,,,,,,,,,,,,,,,
NJ,2003-08-01,1500462.418,,,,,,,,,,,,,,,,,,
NJ,2003-09-01,1039607.86,,,,,,,,,,,,,,,,,,
NJ,2003-10-01,918087.89,,,,,,,,,,,,,,,,,,
NJ,2003-11-01,900866.823,,,,,,,,,,,,,,,,,,
NJ,2003-12-01,707738.992,,,,,,,,,,,,,,,,,,
NJ,2004-01-01,984461.251,,,,,,,,,,,,,,,,,,
NJ,2004-02-01,828967.77,,,,,,,,,,,,,,,,,,
NJ,2004-03-01,865559.781,,,,,,,,,,,,,,,,,,
NJ,2004-04-01,917672.646,,,,,,,,,,,,,,,,,,
NJ,2004-05-01,1033253.337,,,,,,,,,,,,,,,,,,
NJ,2004-06-01,1318534.642,,,,,,,,,,,,,,,,,,
NJ,2004-07-01,1627965.936,,,,,,,,,,,,,,,,,,
NJ,2004-08-01,1460004.212,,,,,,,,,,,,,,,,,,
NJ,2004-09-01,1294682.535,,,,,,,,,,,,,,,,,,
NJ,2004-10-01,915847.764,,,,,,,,,,,,,,,,,,
NJ,2004-11-01,995972.515,,,,,,,,,,,,,,,,,,
NJ,2004-12-01,1330759.005,,,,,,,,,,,,,,,,,,
NJ,2005-01-01,1268404.835,,,,,,,,,,,,,,,,,,
NJ,2005-02-01,955441.965,,,,,,,,,,,,,,,,,,
NJ,2005-03-01,846305.625,,,,,,,,,,,,,,,,,,
NJ,2005-04-01,866291.42,,,,,,,,,,,,,,,,,,
NJ,2005-05-01,668692.164,,,,,,,,,,,,,,,,,,
NJ,2005-06-01,1686575.981,,,,,,,,,,,,,,,,,,
NJ,2005-07-01,1762873.087,,,,,,,,,,,,,,,,,,
NJ,2005-08-01,1898071.477,,,,,,,,,,,,,,,,,,
NJ,2005-09-01,1344109.082,,,,,,,,,,,,,,,,,,
NJ,2005-10-01,956570.743,,,,,,,,,,,,,,,,,,
NJ,2005-11-01,969803.526,,,,,,,,,,,,,,,,,,
NJ,2005-12-01,1371463.492,,,,,,,,,,,,,,,,,,
NJ,2006-01-01,1134058.485,,,,,,,,,,,,,,,,,,
NJ,2006-02-01,981010.963,,,,,,,,,,,,,,,,,,
NJ,2006-03-01,937959.803,,,,,,,,,,,,,,,,,,
NJ,2006-04-01,859686.212,,,,,,,,,,,,,,,,,,
NJ,2006-05-01,790328.213,,,,,,,,,,,,,,,,,,
NJ,2006-06-01,1357825.5,,,,,,,,,,,,,,,,,,
NJ,2006-07-01,1834466.894,,,,,,,,,,,,,,,,,,
NJ,2006-08-01,1735819.837,,,,,,,,,,,,,,,,,,
NJ,2006-09-01,1004278.15,,,,,,,,,,,,,,,,,,
NJ,2006-10-01,885138.2019999999,,,,,,,,,,,,,,,,,,
NJ,2006-11-01,1019846.044,,,,,,,,,,,,,,,,,,
NJ,2006-12-01,1016867.902,,,,,,,,,,,,,,,,4.93,,
NJ,2007-01-01,836146.797,,,,,,,,,,,,,,,,,,
NJ,2007-02-01,1060443.182,,,,,,,,,,,,,,,,,,
NJ,2007-03-01,939868.449,,,,,,,,,,,,,,,,,,
NJ,2007-04-01,702667.654,,,,,,,,,,,,,,,,,,
NJ,2007-05-01,832450.66,,,,,,,,,,,,,,,,,,
NJ,2007-06-01,1460332.334,,,,,,,,,,,,,,,,,,
NJ,2007-07-01,1758834.685,,,,,,,,,,,,,,,,,,
NJ,2007-08-01,1906217.674,,,,,,,,,,,,,,,,,,
NJ,2007-09-01,1376676.17,,,,,,,,,,,,,,,,,,
NJ,2007-10-01,1292516.968,,,,,,,,,,,,,,,,,,
NJ,2007-11-01,1177935.304,,,,,,,,,,,,,,,,,,
NJ,2007-12-01,1353766.158,,,,,,,,,,,,,,,,,,
NJ,2008-01-01,1259228.333,,,,,,,,,,,,,,,,,,
NJ,2008-02-01,1158806.59,,,,,,,,,,,,,,,,,,
NJ,2008-03-01,1142873.718,,,,,,,,,,,,,,,,,,
NJ,2008-04-01,903247.13,,,,,,,,,,,,,,,,,,
NJ,2008-05-01,706595.794,,,,,,,,,,,,,,,,,,
NJ,2008-06-01,1549390.656,,,,,,,,,,,,,,,,,,
NJ,2008-07-01,1762634.165,,,,,,,,,,,,,,,,,,
NJ,2008-08-01,1627126.155,,,,,,,,,,,,,,,,,,
NJ,2008-09-01,1490744.218,,,,,,,,,,,,,,,,,,
NJ,2008-10-01,888675.9299999999,,,,,,,,,,,,,,,,,,
NJ,2008-11-01,733857.097,,,,,,,,,,,,,,,,,,
NJ,2008-12-01,855516.5959999999,,,,,,,,,,,,,,,,5.99,,
NJ,2009-01-01,1795713.246,,,,,,,,,,,,,,,,,,
NJ,2009-02-01,1081055.859,,,,,,,,,,,,,,,,,,
NJ,2009-03-01,1258982.143,,,,,,,,,,,,,,,,,,
NJ,2009-04-01,814632.8910000001,,,,,,,,,,,,,,,,,,
NJ,2009-05-01,964383.967,,,,,,,,,,,,,,,,,,
NJ,2009-06-01,1289122.943,,,,,,,,,,,,,,,,,,
NJ,2009-07-01,1552589.092,,,,,,,,,,,,,,,,,,
NJ,2009-08-01,2141857.424,,,,,,,,,,,,,,,,,,
NJ,2009-09-01,1328141.968,,,,,,,,,,,,,,,,,,
NJ,2009-10-01,1365044.585,,,,,,,,,,,,,,,,,,
NJ,2009-11-01,1091875.3,,,,,,,,,,,,,,,,,,
NJ,2009-12-01,1676043.643,,,,,,,,,,,,,,,,,,
NJ,2010-01-01,1835985.623,,,,,,,,,,,,,,,,,,
NJ,2010-02-01,1553005.42,,,,,,,,,,,,,,,,,,
NJ,2010-03-01,1032262.78,,,,,,,,,,,,,,,,,,
NJ,2010-04-01,1274886.496,,,,,,,,,,,,,,,,,,
NJ,2010-05-01,1392094.806,,,,,,,,,,,,,,,,,,
NJ,2010-06-01,2164685.439,,,,,,,,,,,,,,,,,,
NJ,2010-07-01,2766669.831,,,,,,,,,,,,,,,,,,
NJ,2010-08-01,2196358.34,,,,,,,,,,,,,,,,,,
NJ,2010-09-01,1446331.383,,,,,,,,,,,,,,,,,,
NJ,2010-10-01,1156065.651,,,,,,,,,,,,,,,,,,
NJ,2010-11-01,1305034.876,,,,,,,,,,,,,,,,,,
NJ,2010-12-01,1721446.496,,,,,,,,,,,,,,,,,,
NJ,2011-01-01,1703927.387,,,,,,,,,,,,,,,,,,
NJ,2011-02-01,1248778.157,,,,,,,,,,,,,,,,,,
NJ,2011-03-01,1133132.801,,,,,,,,,,,,,,,,,,
NJ,2011-04-01,1306796.473,,,,,,,,,,,,,,,,,,
NJ,2011-05-01,1530008.821,,,,,,,,,,,,,,,,,,
NJ,2011-06-01,1736787.789,,,,,,,,,,,,,,,,,,
NJ,2011-07-01,2320823.648,,,,,,,,,,,,,,,,,,
NJ,2011-08-01,1847085.092,,,,,,,,,,,,,,,,,,
NJ,2011-09-01,1263684.865,,,,,,,,,,,,,,,,,,
NJ,2011-10-01,1166707.085,,,,,,,,,,,,,,,,,,
NJ,2011-11-01,1178584.372,,,,,,,,,,,,,,,,,,
NJ,2011-12-01,1125487.955,,,,,,,,,,,,,,,,,,
NJ,2012-01-01,1149599.327,,,,,,,,,,,,,,,,,,
NJ,2012-02-01,1053443.048,,,,,,,,,,,,,,,,,,
NJ,2012-03-01,1186105.886,,,,,,,,,,,,,,,,,,
NJ,2012-04-01,1203849.42,,,,,,,,,,,,,,,,,,
NJ,2012-05-01,1537461.352,,,,,,,,,,,,,,,,,,
NJ,2012-06-01,1613573.198,,,,,,,,,,,,,,,,,,
NJ,2012-07-01,2457991.914,,,,,,,,,,,,,,,,,,
NJ,2012-08-01,1942771.446,,,,,,,,,,,,,,,,,,
NJ,2012-09-01,1515912.138,,,,,,,,,,,,,,,,,,
NJ,2012-10-01,1182351.173,,,,,,,,,,,,,,,,,,
NJ,2012-11-01,918632.524,,,,,,,,,,,,,,,,,,
NJ,2012-12-01,894556.07,,,,,,,,,,,,,,,,3.58,,
NJ,2013-01-01,1186325.753,,,,,,,,,,,,,,,,,,
NJ,2013-02-01,1162828.1430000002,,,,,,,,,,,,,,,,,,
NJ,2013-03-01,1322435.544,,,,,,,,,,,,,,,,,,
NJ,2013-04-01,1149299.415,,,,,,,,,,,,,,,,,,
NJ,2013-05-01,1291912.606,,,,,,,,,,,,,,,,,,
NJ,2013-06-01,1460506.936,,,,,,,,,,,,,,,,,,
NJ,2013-07-01,2124000.073,,,,,,,,,,,,,,,,,,
NJ,2013-08-01,1593553.648,,,,,,,,,,,,,,,,,,
NJ,2013-09-01,1369843.728,,,,,,,,,,,,,,,,,,
NJ,2013-10-01,1187859.269,,,,,,,,,,,,,,,,,,
NJ,2013-11-01,1146782.129,,,,,,,,,,,,,,,,,,
NJ,2013-12-01,1335699.642,,,,,,,,,,,,,,,,,,
NJ,2014-01-01,1757293.702,,,,,,,,,,,,,,,,,,
NJ,2014-02-01,1647976.503,,,,,,,,,,,,,,,,,,
NJ,2014-03-01,1518295.562,,,,,,,,,,,,,,,,,,
NJ,2014-04-01,1055980.184,,,,,,,,,,,,,,,,,,
NJ,2014-05-01,1204304.643,,,,,,,,,,,,,,,,,,
NJ,2014-06-01,1626188.548,,,,,,,,,,,,,,,,,,
NJ,2014-07-01,2059016.285,,,,,,,,,,,,,,,,,,
NJ,2014-08-01,1800760.735,,,,,,,,,,,,,,,,,,
NJ,2014-09-01,1627744.336,,,,,,,,,,,,,,,,,,
NJ,2014-10-01,1435394.85,,,,,,,,,,,,,,,,,,
NJ,2014-11-01,1441770.931,,,,,,,,,,,,,,,,,,
NJ,2014-12-01,1435930.56,,,,,,,,,,,,,,,,6.05,,
NJ,2015-01-01,1591860.604,,,,,,,,,,,,,,,,,,
NJ,2015-02-01,1721423.173,,,,,,,,,,,,,,,,,,
NJ,2015-03-01,1553262.494,,,,,,,,,,,,,,,,,,
NJ,2015-04-01,1209592.635,,,,,,,,,,,,,,,,,,
NJ,2015-05-01,1657581.012,,,,,,,,,,,,,,,,,,
NJ,2015-06-01,1624956.277,,,,,,,,,,,,,,,,,,
NJ,2015-07-01,2101483.375,,,,,,,,,,,,,,,,,,
NJ,2015-08-01,1949084.175,,,,,,,,,,,,,,,,,,
NJ,2015-09-01,1944946.351,,,,,,,,,,,,,,,,,,
NJ,2015-10-01,1585335.84,,,,,,,,,,,,,,,,,,
NJ,2015-11-01,1557520.913,,,,,,,,,,,,,,,,,,
NJ,2015-12-01,1456556.716,,,,,,,,,,,,,,,,,,
NJ,2016-01-01,1572552.098,,,,,,,,,,,,,,,,,,
NJ,2016-02-01,1425970.21,,,,,,,,,,,,,,,,,,
NJ,2016-03-01,1612446.539,,,,,,,,,,,,,,,,,,
NJ,2016-04-01,1606456.384,,,,,,,,,,,,,,,,,,
NJ,2016-05-01,1639431.212,,,,,,,,,,,,,,,,,,
NJ,2016-06-01,2041094.754,,,,,,,,,,,,,,,,,,
NJ,2016-07-01,2632942.035,,,,,,,,,,,,,,,,,,
NJ,2016-08-01,2710114.133,,,,,,,,,,,,,,,,,,
NJ,2016-09-01,1974469.854,,,,,,,,,,,,,,,,,,
NJ,2016-10-01,1829911.329,,,,,,,,,,,,,,,,,,
NJ,2016-11-01,1305069.962,,,,,,,,,,,,,,,,,,
NJ,2016-12-01,1452525.995,,,,,,,,,,,,,,,,,,
NJ,2017-01-01,1402609.633,,,,,,,,,,,,,,,,,,
NJ,2017-02-01,1145817.765,,,,,,,,,,,,,,,,,,
NJ,2017-03-01,1674784.063,,,,,,,,,,,,,,,,,,
NJ,2017-04-01,1251509.0,,,,,,,,,,,,,,,,,,
NJ,2017-05-01,1389872.122,,,,,,,,,,,,,,,,,,
NJ,2017-06-01,1799246.635,,,,,,,,,,,,,,,,,,
NJ,2017-07-01,2144203.367,,,,,,,,,,,,,,,,,,
NJ,2017-08-01,1893561.163,,,,,,,,,,,,,,,,,,
NJ,2017-09-01,1725701.898,,,,,,,,,,,,,,,,,,
NJ,2017-10-01,1565425.8390000002,,,,,,,,,,,,,,,,,,
NJ,2017-11-01,1181292.42,,,,,,,,,,,,,,,,,,
NJ,2017-12-01,1423628.923,,,,,,,,,,,,,,,,,,
NJ,2018-01-01,1317625.28,,,,,,,,,,,,,,,,,,
NJ,2018-02-01,1247013.765,,,,,,,,,,,,,,,,,,
NJ,2018-03-01,1469509.434,,,,,,,,,,,,,,,,,,
NJ,2018-04-01,1427344.607,,,,,,,,,,,,,,,,,,
NJ,2018-05-01,1356627.587,,,,,,,,,,,,,,,,,,
NJ,2018-06-01,1461864.658,,,,,,,,,,,,,,,,,,
NJ,2018-07-01,2250298.658,,,,,,,,,,,,,,,,,,
NJ,2018-08-01,2298045.296,,,,,,,,,,,,,,,,,,
NJ,2018-09-01,1905898.111,,,,,,,,,,,,,,,,,,
NJ,2018-10-01,1559779.77,,,,,,,,,,,,,,,,,,
NJ,2018-11-01,1302283.489,,,,,,,,,,,,,,,,,,
NJ,2018-12-01,1420525.115,,,,,,,,,,,,,,,,5.35,,
NJ,2019-01-01,1464121.68,,,,,,,,,,,,,,,,,,
NJ,2019-02-01,1380796.466,,,,,,,,,,,,,,,,,,
NJ,2019-03-01,1337730.824,,,,,,,,,,,,,,,,,,
NJ,2019-04-01,1498792.571,,,,,,,,,,,,,,,,,,
NJ,2019-05-01,1340888.426,,,,,,,,,,,,,,,,,,
NJ,2019-06-01,1626042.967,,,,,,,,,,,,,,,,,,
NJ,2019-07-01,2229271.063,,,,,,,,,,,,,,,,,,
NJ,2019-08-01,2058486.415,,,,,,,,,,,,,,,,,,
NJ,2019-09-01,1646888.414,,,,,,,,,,,,,,,,,,
NJ,2019-10-01,1602691.394,,,,,,,,,,,,,,,,,,
NJ,2019-11-01,1533087.546,,,,,,,,,,,,,,,,,,
NJ,2019-12-01,1533366.867,,,,,,,,,,,,,,,,,,
NJ,2020-01-01,1222673.865,,,,,,,,,,,,,,,,,,
NJ,2020-02-01,1059710.07,,,,,,,,,,,,,,,,,,
NJ,2020-03-01,1063230.663,,,,,,,,,,,,,,,,,,
NJ,2020-04-01,976865.037,,,,,,,,,,,,,,,,,,
NJ,2020-05-01,853730.9550000001,,,,,,,,,,,,,,,,,,
NJ,2020-06-01,1375386.693,,,,,,,,,,,,,,,,,,
NJ,2020-07-01,2081529.421,,,,,,,,,,,,,,,,,,
NJ,2020-08-01,1826043.865,,,,,,,,,,,,,,,,,,
NJ,2020-09-01,1159435.452,,,,,,,,,,,,,,,,,,
NJ,2020-10-01,1259621.191,,,,,,,,,,,,,,,,,,
NJ,2020-11-01,1121703.274,,,,,,,,,,,,,,,,,,
NJ,2020-12-01,883791.208,,,,,,,,,,,,,,,,8.18,,
NJ,2021-01-01,851729.302,,,,,,,,,,,,,,,,,,
NJ,2021-02-01,984140.153,,,,,,,,,,,,,,,,,,
NJ,2021-03-01,846693.914,,,,,,,,,,,,,,,,,,
NJ,2021-04-01,929077.777,,,,,,,,,,,,,,,,,,
NJ,2021-05-01,937572.233,,,,,,,,,,,,,,,,,,
NJ,2021-06-01,1436965.024,,,,,,,,,,,,,,,,,,
NJ,2021-07-01,1745713.3,,,,,,,,,,,,,,,,,,
NJ,2021-08-01,1901024.117,,,,,,,,,,,,,,,,,,
NJ,2021-09-01,1349287.307,,,,,,,,,,,,,,,,,,
NJ,2021-10-01,1429256.097,,,,,,,,,,,,,,,,,,
NJ,2021-11-01,1200923.498,,,,,,,,,,,,,,,,,,
NJ,2021-12-01,1007336.452,,,,,,,,,,,,,,,,,,
NJ,2022-01-01,1011443.13,,,,,,,,,,,,,,,,,,
NJ,2022-02-01,1041009.282,,,,,,,,,,,,,,,,,,
NJ,2022-03-01,1043081.6,,,,,,,,,,,,,,,,,,
NJ,2022-04-01,1086303.86,,,,,,,,,,,,,,,,,,
NJ,2022-05-01,1205720.49,,,,,,,,,,,,,,,,,,
NJ,2022-06-01,1470701.708,,,,,,,,,,,,,,,,,,
NJ,2022-07-01,2176890.608,,,,,,,,,,,,,,,,,,
NJ,2022-08-01,2094685.533,,,,,,,,,,,,,,,,,,
NJ,2022-09-01,1333439.249,,,,,,,,,,,,,,,,,,
NJ,2022-10-01,1126888.075,,,,,,,,,,,,,,,,,,
NJ,2022-11-01,1053340.043,,,,,,,,,,,,,,,,,,
NJ,2022-12-01,1008389.325,,,,,,,,,,,,,,,,,,
NJ,2023-01-01,1008746.312,,,,,,,,,,,,,,,,,,
NJ,2023-02-01,706774.951,,,,,,,,,,,,,,,,,,
NJ,2023-03-01,874943.534,,,,,,,,,,,,,,,,,,
NJ,2023-04-01,1146092.929,,,,,,,,,,,,,,,,,,
NJ,2023-05-01,1161803.396,,,,,,,,,,,,,,,,,,
NJ,2023-06-01,1179236.591,,,,,,,,,,,,,,,,,,
NJ,2023-07-01,2051929.295,,,,,,,,,,,,,,,,,,
NJ,2023-08-01,1657229.55,,,,,,,,,,,,,,,,,,
NJ,2023-09-01,1250141.803,,,,,,,,,,,,,,,,,,
NJ,2023-10-01,1291198.275,,,,,,,,,,,,,,,,,,
NJ,2023-11-01,1288736.236,,,,,,,,,,,,,,,,,,
