state,date,monthly_emissions
MS,2024-04,2059797.085
MS,2024-05,2694164.032
MS,2024-06,2729832.085
MS,2024-07,3173548.437
MS,2024-08,3350674.64
MS,2024-09,2455895.886
MS,2024-10,2181998.377
MS,2024-11,2439658.383
MS,2024-12,2626301.697
MT,1990-01,1470428.16352633
MT,1990-02,1341596.1218824952
MT,1990-03,1396933.749039642
MT,1990-04,1100608.3477563902
MT,1990-05,910735.1193958364
MT,1990-06,890919.6311192724
MT,1990-07,1323670.2118393476
MT,1990-08,1467662.8805782031
MT,1990-09,1396683.5896855446
MT,1990-10,1412267.224483261
MT,1990-11,1437400.8200895495
MT,1990-12,1477373.1406041272
MT,1991-01,1600095.2915139564
MT,1991-02,1459902.4222913866
MT,1991-03,1520119.9010190512
MT,1991-04,1197663.5640755126
MT,1991-05,991046.6981718584
MT,1991-06,969483.8158244868
MT,1991-07,1440395.7473190057
MT,1991-08,1597086.1569402616
MT,1991-09,1519847.6818011743
MT,1991-10,1536805.5320947238
MT,1991-11,1564155.489736989
MT,1991-12,1607652.699211593
MT,1992-01,1696825.3602642573
MT,1992-02,1548157.454617219
MT,1992-03,1612015.2420741126
MT,1992-04,1270065.5513241228
MT,1992-05,1050958.139544965
MT,1992-06,1028091.722899994
MT,1992-07,1527471.5486195516
MT,1992-08,1693634.315403259
MT,1992-09,1611726.566471544
MT,1992-10,1629709.564475641
MT,1992-11,1658712.900699222
MT,1992-12,1704839.633606111
MT,1993-01,1386497.3477489557
MT,1993-02,1265018.9318188042
MT,1993-03,1317197.9332737983
MT,1993-04,1037786.5392723554
MT,1993-05,858751.1167603834
MT,1993-06,840066.6800627626
MT,1993-07,1248116.21780168
MT,1993-08,1383889.9048500392
MT,1993-09,1316962.052807432
MT,1993-10,1331656.186700723
MT,1993-11,1355355.1775878016
MT,1993-12,1393045.9113152644
MT,1994-01,1640336.9340511127
MT,1994-02,1496618.2802334423
MT,1994-03,1558350.200173639
MT,1994-04,1227784.2383134211
MT,1994-05,1015971.0556004252
MT,1994-06,993865.876923519
MT,1994-07,1476621.0215780204
MT,1994-08,1637252.1211609433
MT,1994-09,1558071.1347707156
MT,1994-10,1575455.467007766
MT,1994-11,1603493.263196075
MT,1994-12,1648084.4069909188
MT,1995-01,1540301.4251445092
MT,1995-02,1405347.4149653355
MT,1995-03,1463314.6302897874
MT,1995-04,1152908.1451416006
MT,1995-05,954012.3326870992
MT,1995-06,933255.232415618
MT,1995-07,1386569.6837769884
MT,1995-08,1537404.7387428335
MT,1995-09,1463052.583615773
MT,1995-10,1479376.7370040547
MT,1995-11,1505704.6556957995
MT,1995-12,1547576.4205205997
MT,1996-01,1289018.339487623
MT,1996-02,1176080.57856071
MT,1996-03,1224591.085934444
MT,1996-04,964823.9744326376
MT,1996-05,798375.8067455308
MT,1996-06,781004.9970535171
MT,1996-07,1160366.2258498585
MT,1996-08,1286594.2153294869
MT,1996-09,1224371.789267511
MT,1996-10,1238032.8381704104
MT,1996-11,1260065.649073649
MT,1996-12,1295106.500094621
MT,1997-01,1176326.375
MT,1997-02,1228354.8499999999
MT,1997-03,1579655.9749999999
MT,1997-04,1071179.6
MT,1997-05,1020475.6000000001
MT,1997-06,1138421.975
MT,1997-07,1653887.9
MT,1997-08,1955643.05
MT,1997-09,1876234.3
MT,1997-10,1934080.4
MT,1997-11,1660409.2
MT,1997-12,1739057.15
MT,1998-01,1710649.85
MT,1998-02,1537124.2249999999
MT,1998-03,1783549.925
MT,1998-04,1762068.5
MT,1998-05,1347515.6749999998
MT,1998-06,1362625.575
MT,1998-07,1834346.05
MT,1998-08,1685498.3
MT,1998-09,1757775.225
MT,1998-10,1607624.9249999998
MT,1998-11,1589021.5250000001
MT,1998-12,1847256.75
MT,1999-01,1715087.55
MT,1999-02,1548247.75
MT,1999-03,1738093.4000000001
MT,1999-04,1783313.6749999998
MT,1999-05,1358046.3
MT,1999-06,1094394.8
MT,1999-07,1530631.7249999999
MT,1999-08,1821116.2
MT,1999-09,1914541.45
MT,1999-10,2077166.775
MT,1999-11,1811965.9000000001
MT,1999-12,1850338.95
MT,2000-01,1727170.41
MT,2000-02,1678341.523
MT,2000-03,1824603.75
MT,2000-04,1518786.047
MT,2000-05,1029804.8659999999
MT,2000-06,951490.955
MT,2000-07,1507970.401
MT,2000-08,1790158.075
MT,2000-09,1263548.0960000001
MT,2000-10,1492317.781
MT,2000-11,1794621.616
MT,2000-12,1821731.571
MT,2001-01,1833247.1199999999
MT,2001-02,1707750.7540000002
MT,2001-03,1669271.6419999998
MT,2001-04,1261450.469
MT,2001-05,1392795.0080000001
MT,2001-06,1223713.608
MT,2001-07,1821832.493
MT,2001-08,1940756.066
MT,2001-09,1767532.607
MT,2001-10,1966024.587
MT,2001-11,1839029.375
MT,2001-12,1842119.787
MT,2002-01,1311693.417
MT,2002-02,1478187.872
MT,2002-03,1891480.8479999998
MT,2002-04,1740927.198
MT,2002-05,1551539.8140000002
MT,2002-06,802411.899
MT,2002-07,1122707.433
MT,2002-08,1865181.959
MT,2002-09,1672301.457
MT,2002-10,1641676.93
MT,2002-11,1611091.639
MT,2002-12,1373424.8
MT,2003-01,1670856.776
MT,2003-02,1680909.361
MT,2003-03,1649749.7140000002
MT,2003-04,1032602.008
MT,2003-05,1392195.085
MT,2003-06,1529558.202
MT,2003-07,1790373.6970000002
MT,2003-08,1825015.9300000002
MT,2003-09,1809961.1139999998
MT,2003-10,1794267.2710000002
MT,2003-11,1606885.1139999998
MT,2003-12,1824332.5510000002
MT,2004-01,1851394.3460000001
MT,2004-02,1745980.598
MT,2004-03,1900695.966
MT,2004-04,1391570.3239999998
MT,2004-05,1239694.75
MT,2004-06,1249194.152
MT,2004-07,1638462.331
MT,2004-08,1703071.061
MT,2004-09,1641592.743
MT,2004-10,1787588.4230000002
MT,2004-11,1715975.743
MT,2004-12,1890223.765
MT,2005-01,1866808.041
MT,2005-02,1642534.1249999998
MT,2005-03,1595640.889
MT,2005-04,1601679.089
MT,2005-05,1523970.1
MT,2005-06,1547659.507
MT,2005-07,1949664.307
MT,2005-08,1831218.359
MT,2005-09,1801704.603
MT,2005-10,1795089.0520000001
MT,2005-11,1845790.465
MT,2005-12,1964311.484
MT,2006-01,1808660.3420000002
MT,2006-02,1740428.284
MT,2006-03,1879830.3080000002
MT,2006-04,1607329.1749999998
MT,2006-05,1263455.642
MT,2006-06,1119884.28
MT,2006-07,1933008.264
MT,2006-08,2124313.533
MT,2006-09,1627345.232
MT,2006-10,1768017.8369999998
MT,2006-11,2035376.2020000003
MT,2006-12,1994237.168
MT,2007-01,2025201.477
MT,2007-02,1922463.048
MT,2007-03,1901915.344
MT,2007-04,1688705.489
MT,2007-05,1357889.107
MT,2007-06,1667193.095
MT,2007-07,2026723.7280000001
MT,2007-08,1904063.4179999998
MT,2007-09,2079527.699
MT,2007-10,1926836.55
MT,2007-11,1960529.375
MT,2007-12,1958703.785
MT,2008-01,1959008.6050000002
MT,2008-02,1908228.384
MT,2008-03,2084026.0029999998
MT,2008-04,1842316.021
MT,2008-05,1463314.778
MT,2008-06,1170745.4679999999
MT,2008-07,1773991.8159999999
MT,2008-08,1920337.617
MT,2008-09,1737600.508
MT,2008-10,1941226.164
MT,2008-11,1963167.544
MT,2008-12,2006422.44
MT,2009-01,2030366.67
MT,2009-02,1859778.742
MT,2009-03,1937666.1220000002
MT,2009-04,1181496.9239999999
MT,2009-05,1051361.286
MT,2009-06,759432.418
MT,2009-07,1350644.7
MT,2009-08,1432344.784
MT,2009-09,1366621.1970000002
MT,2009-10,1361768.569
MT,2009-11,1973422.309
MT,2009-12,1986971.477
MT,2010-01,1991604.514
MT,2010-02,1755236.1960000002
MT,2010-03,1979665.906
MT,2010-04,1799860.1
MT,2010-05,1736513.74
MT,2010-06,1008240.028
MT,2010-07,1797216.606
MT,2010-08,1902372.4810000001
MT,2010-09,1910218.568
MT,2010-10,1871220.88
MT,2010-11,1831482.9649999999
MT,2010-12,1772733.593
MT,2011-01,1717035.3159999999
MT,2011-02,1480066.6039999998
MT,2011-03,1596051.0089999998
MT,2011-04,781989.8
MT,2011-05,762991.313
MT,2011-06,605574.4469999999
MT,2011-07,1432321.743
MT,2011-08,1823799.739
MT,2011-09,1845403.414
MT,2011-10,2047597.67
MT,2011-11,1913382.068
MT,2011-12,1954998.8129999998
MT,2012-01,1897098.1719999998
MT,2012-02,1812356.017
MT,2012-03,1237545.278
MT,2012-04,716691.332
MT,2012-05,427537.409
MT,2012-06,603333.463
MT,2012-07,1087874.799
MT,2012-08,1725312.139
MT,2012-09,1793348.1509999998
MT,2012-10,1927183.636
MT,2012-11,1891067.793
MT,2012-12,1797165.649
MT,2013-01,1949927.094
MT,2013-02,1779875.457
MT,2013-03,1955926.264
MT,2013-04,1673052.828
MT,2013-05,1158256.485
MT,2013-06,1068679.239
MT,2013-07,1297076.146
MT,2013-08,1372576.006
MT,2013-09,1382503.144
MT,2013-10,1353854.97
MT,2013-11,1292886.208
MT,2013-12,1397496.732
MT,2014-01,1659563.169
MT,2014-02,1656769.9710000001
MT,2014-03,1476514.207
MT,2014-04,1216909.594
MT,2014-05,917610.434
MT,2014-06,996725.398
MT,2014-07,1713561.7480000001
MT,2014-08,1905354.1030000001
MT,2014-09,1848690.77
MT,2014-10,1797336.768
MT,2014-11,1774523.273
MT,2014-12,1741751.979
MT,2015-01,1850518.8079999997
MT,2015-02,1229210.2509999997
MT,2015-03,1393944.059
MT,2015-04,1263184.783
MT,2015-05,1242755.854
MT,2015-06,1591795.98
MT,2015-07,1745668.604
MT,2015-08,1800337.213
MT,2015-09,1756470.9270000001
MT,2015-10,1776831.7179999999
MT,2015-11,1726461.395
MT,2015-12,1647078.104
MT,2016-01,1723321.975
MT,2016-02,1404730.586
MT,2016-03,1189715.585
MT,2016-04,1011754.872
MT,2016-05,591746.276
MT,2016-06,997705.157
MT,2016-07,1691576.975
MT,2016-08,1779291.3129999998
MT,2016-09,1723967.204
MT,2016-10,1634743.9780000001
MT,2016-11,1534440.7440000002
MT,2016-12,1571225.622
MT,2017-01,1618039.013
MT,2017-02,1421129.506
MT,2017-03,1076058.058
MT,2017-04,905656.5829999999
MT,2017-05,844458.1560000001
MT,2017-06,771682.815
MT,2017-07,1589720.406
MT,2017-08,1727466.3509999998
MT,2017-09,1436512.633
MT,2017-10,1264635.355
MT,2017-11,1595444.2220000003
MT,2017-12,1717623.4109999998
MT,2018-01,1606032.194
MT,2018-02,1322686.612
MT,2018-03,1470709.9100000001
MT,2018-04,890480.334
MT,2018-05,710803.6
MT,2018-06,889646.9969999999
MT,2018-07,852079.358
MT,2018-08,1195934.984
MT,2018-09,1477216.8269999998
MT,2018-10,1657184.4570000002
MT,2018-11,1702526.32
MT,2018-12,1593994.7489999998
MT,2019-01,1797772.2859999998
MT,2019-02,1566619.029
MT,2019-03,1604493.8129999998
MT,2019-04,872005.8729999999
MT,2019-05,582267.0299999999
MT,2019-06,946073.9910000002
MT,2019-07,1509561.226
MT,2019-08,1736546.0739999998
MT,2019-09,1595904.571
MT,2019-10,1258629.509
MT,2019-11,1590162.744
MT,2019-12,1414918.6030000001
MT,2020-01,1164380.3099999998
MT,2020-02,993699.131
MT,2020-03,1045960.5719999999
MT,2020-04,999521.6140000001
MT,2020-05,402206.198
MT,2020-06,366420.172
MT,2020-07,838646.756
MT,2020-08,1048035.7109999999
MT,2020-09,620924.251
MT,2020-10,470339.428
MT,2020-11,670168.0290000001
MT,2020-12,1094623.765
MT,2021-01,1184562.679
MT,2021-02,965089.049
MT,2021-03,1221692.527
MT,2021-04,587669.06
MT,2021-05,639439.026
MT,2021-06,682016.6760000001
MT,2021-07,1141752.041
MT,2021-08,1068009.354
MT,2021-09,1165842.295
MT,2021-10,1137592.7719999999
MT,2021-11,1157480.0870000003
MT,2021-12,1127109.936
MT,2022-01,1286824.1920000003
MT,2022-02,1052900.28
MT,2022-03,1244183.2119999998
MT,2022-04,662513.037
MT,2022-05,781618.919
MT,2022-06,844266.403
MT,2022-07,1137037.983
MT,2022-08,1260805.2160000002
MT,2022-09,1083453.731
MT,2022-10,1234689.1819999998
MT,2022-11,1136245.474
MT,2022-12,1184077.32
MT,2023-01,1099481.533
MT,2023-02,1159869.316
MT,2023-03,1289069.362
MT,2023-04,1106880.057
MT,2023-05,739581.5549999999
MT,2023-06,844921.5170000001
MT,2023-07,1220675.855
MT,2023-08,1089185.87
MT,2023-09,1080818.981
MT,2023-10,1024892.443
MT,2023-11,1244588.2580000001
MT,2023-12,1328739.348
MT,2024-01,1253690.512
MT,2024-02,1134840.943
MT,2024-03,945150.343
MT,2024-04,823192.6969999999
MT,2024-05,262264.134
MT,2024-06,331850.29
MT,2024-07,857681.132
MT,2024-08,1165155.796
MT,2024-09,1117389.72
MT,2024-10,1097196.61
MT,2024-11,974046.079
MT,2024-12,1263212.926
NC,1990-01,4210457.030067371
NC,1990-02,3547875.6025543977
NC,1990-03,3607353.275159326
NC,1990-04,3069009.057604929
NC,1990-05,3626473.119025149
NC,1990-06,4391603.067954652
NC,1990-07,5026990.049959673
NC,1990-08,4958542.964402707
NC,1990-09,3897606.62400502
NC,1990-10,3309565.1857937886
NC,1990-11,3406601.707756646
NC,1990-12,3857575.315716343
NC,1991-01,4283393.976666229
NC,1991-02,3609334.777060867
NC,1991-03,3669842.770079857
NC,1991-04,3122172.9179999987
NC,1991-05,3689293.8233657167
NC,1991-06,4467677.972926587
NC,1991-07,5114071.642814933
NC,1991-08,5044438.86140869
NC,1991-09,3965124.122501819
NC,1991-10,3366896.154260606
NC,1991-11,3465613.6214439
NC,1991-12,3924399.3594707977
NC,1992-01,4926955.111791336
NC,1992-02,4151621.477473065
NC,1992-03,4221220.530731569
NC,1992-04,3591265.688385037
NC,1992-05,4243594.019357306
NC,1992-06,5138926.96923485
NC,1992-07,5882438.449485063
NC,1992-08,5802343.648454232
NC,1992-09,4560866.609672071
NC,1992-10,3872757.516229167
NC,1992-11,3986306.849354104
NC,1992-12,4514023.129832201
NC,1993-01,5324688.272546769
NC,1993-02,4486765.089507141
NC,1993-03,4561982.592865149
NC,1993-04,3881174.043737313
NC,1993-05,4586162.2027455615
NC,1993-06,5553771.760792529
NC,1993-07,6357303.915960226
NC,1993-08,6270743.385558769
NC,1993-09,4929046.926173727
NC,1993-10,4185389.5684438986
NC,1993-11,4308105.280019771
NC,1993-12,4878421.961649148
NC,1994-01,4847131.580130083
NC,1994-02,4084359.4300353895
NC,1994-03,4152830.881741755
NC,1994-04,3533082.1848059776
NC,1994-05,4174841.888705458
NC,1994-06,5055669.19839544
NC,1994-07,5787134.757617831
NC,1994-08,5708337.603864258
NC,1994-09,4486974.22137963
NC,1994-10,3810013.4531722018
NC,1994-11,3921723.129027658
NC,1994-12,4440889.671124318
NC,1995-01,5129585.595737629
NC,1995-02,4322364.87781964
NC,1995-03,4394826.32570606
NC,1995-04,3738963.381565886
NC,1995-05,4418119.966986923
NC,1995-06,5350275.202598827
NC,1995-07,6124365.019295045
NC,1995-08,6040976.165867508
NC,1995-09,4748441.001433949
NC,1995-10,4032032.101021324
NC,1995-11,4150251.368375582
NC,1995-12,4699670.99359163
NC,1996-01,5845000.1342244055
NC,1996-02,4925197.722017871
NC,1996-03,5007765.244231392
NC,1996-04,4260430.215897417
NC,1996-05,5034307.609861541
NC,1996-06,6096468.943478216
NC,1996-07,6978519.744277947
NC,1996-08,6883500.789943356
NC,1996-09,5410697.954587308
NC,1996-10,4594372.728910046
NC,1996-11,4729079.835489517
NC,1996-12,5355126.077080994
NC,1997-01,7061237.225
NC,1997-02,5391235.201
NC,1997-03,4871021.8
NC,1997-04,6016614.449999999
NC,1997-05,5573688.125
NC,1997-06,5794341.05
NC,1997-07,7529042.075
NC,1997-08,7039508.9
NC,1997-09,6228189.675
NC,1997-10,6617494.35
NC,1997-11,6313723.05
NC,1997-12,7203915.901000001
NC,1998-01,5781481.7
NC,1998-02,4737120.775
NC,1998-03,5637115.3
NC,1998-04,4757367.275
NC,1998-05,6383029.600000001
NC,1998-06,7203654.6
NC,1998-07,7809708.75
NC,1998-08,8185205.85
NC,1998-09,7018279.5
NC,1998-10,5737914.574
NC,1998-11,5286933.25
NC,1998-12,5084494.074999999
NC,1999-01,5114747.825
NC,1999-02,4519955.875
NC,1999-03,6075057.1
NC,1999-04,5195415.925
NC,1999-05,6431533.651000001
NC,1999-06,6865919.626
NC,1999-07,7885175.175000001
NC,1999-08,7866108.425
NC,1999-09,5818704.625
NC,1999-10,5517688.824
NC,1999-11,5240949.725
NC,1999-12,6442589.947000001
NC,2000-01,6574569.5
NC,2000-02,6000909.275
NC,2000-03,5647734.225000001
NC,2000-04,4914511.5
NC,2000-05,5865212.987
NC,2000-06,6133128.558
NC,2000-07,6558894.591
NC,2000-08,7114145.91
NC,2000-09,6015948.483
NC,2000-10,5690733.127
NC,2000-11,6007594.039
NC,2000-12,7533345.205
NC,2001-01,6297765.477
NC,2001-02,5038263.124
NC,2001-03,6093015.573
NC,2001-04,5309417.845
NC,2001-05,5467174.866
NC,2001-06,6388458.901
NC,2001-07,6919768.529
NC,2001-08,7840665.693
NC,2001-09,5767091.577
NC,2001-10,5404896.172
NC,2001-11,4908084.0309999995
NC,2001-12,5385302.97
NC,2002-01,5718806.345
NC,2002-02,4908079.147
NC,2002-03,5972234.3319999995
NC,2002-04,5205215.641
NC,2002-05,5108055.468
NC,2002-06,6557309.84
NC,2002-07,7666825.227
NC,2002-08,7194475.227
NC,2002-09,6698384.895
NC,2002-10,6202413.998
NC,2002-11,5654933.877
NC,2002-12,5978892.092999999
NC,2003-01,6988377.265
NC,2003-02,6125825.56
NC,2003-03,6075623.987
NC,2003-04,4582952.632
NC,2003-05,5087055.606
NC,2003-06,5951511.891
NC,2003-07,6611157.693
NC,2003-08,7320314.873
NC,2003-09,6187210.292
NC,2003-10,4889444.773
NC,2003-11,5347398.15
NC,2003-12,6710991.694999999
NC,2004-01,7004048.699
NC,2004-02,6644041.243
NC,2004-03,6333924.234
NC,2004-04,5331326.254
NC,2004-05,6661104.94
NC,2004-06,6156079.836999999
NC,2004-07,7160832.091
NC,2004-08,6641338.632999999
NC,2004-09,4941910.738
NC,2004-10,5217873.983
NC,2004-11,4969891.727
NC,2004-12,5817672.206
NC,2005-01,6173484.849
NC,2005-02,5682251.643
NC,2005-03,6333676.186
NC,2005-04,5353719.797
NC,2005-05,5251144.149
NC,2005-06,6472297.712
NC,2005-07,7604218.456
NC,2005-08,8025286.458
NC,2005-09,6959039.781
NC,2005-10,5897721.644
NC,2005-11,5464009.871
NC,2005-12,6364329.18
NC,2006-01,5447592.699999999
NC,2006-02,5864428.5649999995
NC,2006-03,5949109.531
NC,2006-04,5222908.097
NC,2006-05,6294554.245
NC,2006-06,6756246.85
NC,2006-07,7547718.623
NC,2006-08,8085194.529
NC,2006-09,5649569.473
NC,2006-10,5475429.802
NC,2006-11,5731364.058
NC,2006-12,5955186.654
NC,2007-01,5666077.235
NC,2007-02,6541702.68
NC,2007-03,6049261.936000001
NC,2007-04,5724474.621
NC,2007-05,6525320.306
NC,2007-06,6784528.431
NC,2007-07,7023211.675
NC,2007-08,8151977.272
NC,2007-09,6620034.381
NC,2007-10,6556381.76
NC,2007-11,5925245.688
NC,2007-12,6125224.923
NC,2008-01,6867579.865
NC,2008-02,6092278.901000001
NC,2008-03,6254181.577
NC,2008-04,5618112.0030000005
NC,2008-05,6343553.869
NC,2008-06,7605588.068
NC,2008-07,7451677.9520000005
NC,2008-08,7184483.103
NC,2008-09,6067690.146
NC,2008-10,5050050.477
NC,2008-11,5800387.67
NC,2008-12,5663434.6620000005
NC,2009-01,6760342.4399999995
NC,2009-02,5069759.249
NC,2009-03,5253500.666
NC,2009-04,4434710.902
NC,2009-05,4726767.971
NC,2009-06,6044628.573
NC,2009-07,6316095.835
NC,2009-08,6980768.512
NC,2009-09,5083850.46
NC,2009-10,4505998.195
NC,2009-11,4752297.683
NC,2009-12,6494447.761
NC,2010-01,7405765.759
NC,2010-02,6553114.226
NC,2010-03,5449755.123
NC,2010-04,4820859.499
NC,2010-05,5816928.384000001
NC,2010-06,7738673.564
NC,2010-07,7984747.427
NC,2010-08,7776856.034
NC,2010-09,6154510.5600000005
NC,2010-10,4898569.104
NC,2010-11,4759233.615999999
NC,2010-12,7383098.502
NC,2011-01,7299641.508
NC,2011-02,4721047.482
NC,2011-03,4832225.829
NC,2011-04,4623861.049
NC,2011-05,5643544.833
NC,2011-06,6943598.029
NC,2011-07,7618057.504
NC,2011-08,7050896.334
NC,2011-09,5262724.366
NC,2011-10,3665653.3
NC,2011-11,4194047.1999999997
NC,2011-12,4099474.051
NC,2012-01,4884357.29
NC,2012-02,4587689.688
NC,2012-03,4334410.829
NC,2012-04,4030835.968
NC,2012-05,5287104.215
NC,2012-06,5629768.422
NC,2012-07,7783869.899
NC,2012-08,6322314.753
NC,2012-09,4660323.842999999
NC,2012-10,4055156.3199999994
NC,2012-11,5504502.878
NC,2012-12,4730115.559
NC,2013-01,4843346.4459999995
NC,2013-02,4803760.748
NC,2013-03,5236295.719
NC,2013-04,3757740.2199999997
NC,2013-05,4257590.667
NC,2013-06,5710584.567
NC,2013-07,6197192.18
NC,2013-08,5873105.747
NC,2013-09,4897523.697
NC,2013-10,4495471.11
NC,2013-11,5189493.266
NC,2013-12,4541896.228
NC,2014-01,6969060.728
NC,2014-02,5487532.53
NC,2014-03,5960585.587
NC,2014-04,3427171.862
NC,2014-05,4785272.774
NC,2014-06,6156525.976
NC,2014-07,5892045.949999999
NC,2014-08,5590545.79
NC,2014-09,4665150.742
NC,2014-10,3932575.5009999997
NC,2014-11,4948136.853
NC,2014-12,4282006.581
NC,2015-01,5447103.671
NC,2015-02,6325270.7979999995
NC,2015-03,4544841.835
NC,2015-04,2957668.773
NC,2015-05,4362751.315
NC,2015-06,6509855.251
NC,2015-07,6971762.203000001
NC,2015-08,6199565.887
NC,2015-09,4552018.442
NC,2015-10,3320780.4620000003
NC,2015-11,3349286.907
NC,2015-12,2923441.7260000003
NC,2016-01,5320145.234999999
NC,2016-02,4331154.328
NC,2016-03,3062119.274
NC,2016-04,2930707.192
NC,2016-05,3331432.038
NC,2016-06,5782443.319
NC,2016-07,7185943.965000001
NC,2016-08,7224083.132
NC,2016-09,5699538.748
NC,2016-10,3919278.333
NC,2016-11,3360377.044
NC,2016-12,4515652.929
NC,2017-01,4349959.551
NC,2017-02,3012827.489
NC,2017-03,4422723.1850000005
NC,2017-04,3738788.7989999996
NC,2017-05,3919660.629
NC,2017-06,4936398.311
NC,2017-07,6812193.6389999995
NC,2017-08,6104460.200999999
NC,2017-09,4158477.231
NC,2017-10,3571166.039
NC,2017-11,3292342.752
NC,2017-12,4545804.6559999995
NC,2018-01,6622186.509
NC,2018-02,2834035.958
NC,2018-03,4169341.982
NC,2018-04,3157351.442
NC,2018-05,4237781.3440000005
NC,2018-06,5628700.259
NC,2018-07,5398271.8719999995
NC,2018-08,5423185.876
NC,2018-09,4970442.176
NC,2018-10,3560839.461
NC,2018-11,3624040.471
NC,2018-12,4010748.1659999997
NC,2019-01,3972316.2520000003
NC,2019-02,2395672.786
NC,2019-03,3687295.111
NC,2019-04,2908454.708
NC,2019-05,4193246.909
NC,2019-06,4533374.205
NC,2019-07,6444813.29
NC,2019-08,6112441.481
NC,2019-09,5444614.181
NC,2019-10,3597098.2909999997
NC,2019-11,4218512.091
NC,2019-12,3489634.578
NC,2020-01,3115627.531
NC,2020-02,2555367.989
NC,2020-03,2586576.0
NC,2020-04,1676640.685
NC,2020-05,2000177.612
NC,2020-06,4312298.566000001
NC,2020-07,5763197.834000001
NC,2020-08,5669683.522
NC,2020-09,3395204.846
NC,2020-10,2437351.358
NC,2020-11,2457782.359
NC,2020-12,4224565.523
NC,2021-01,4173696.478
NC,2021-02,4195355.12
NC,2021-03,2868160.582
NC,2021-04,2483059.4869999997
NC,2021-05,3194882.102
NC,2021-06,4337970.949
NC,2021-07,5049555.891
NC,2021-08,5377802.214
NC,2021-09,3703117.539
NC,2021-10,2760943.4189999998
NC,2021-11,2761682.164
NC,2021-12,2743681.67
NC,2022-01,5085737.623
NC,2022-02,3307367.9220000003
NC,2022-03,2327726.293
NC,2022-04,2584977.118
NC,2022-05,3667265.548
NC,2022-06,4251368.258
NC,2022-07,5005543.819
NC,2022-08,4260995.59
NC,2022-09,3147083.268
NC,2022-10,2511022.325
NC,2022-11,3114672.113
NC,2022-12,4826126.6219999995
NC,2023-01,2912862.286
NC,2023-02,2667468.301
NC,2023-03,2974618.316
NC,2023-04,2065618.617
NC,2023-05,2374453.332
NC,2023-06,3282419.178
NC,2023-07,5529496.296
NC,2023-08,5283571.823
NC,2023-09,3507330.0039999997
NC,2023-10,2344478.839
NC,2023-11,3080960.739
NC,2023-12,3786978.079
NC,2024-01,4620825.117000001
NC,2024-02,3146111.562
NC,2024-03,2776195.256
NC,2024-04,2684934.271
NC,2024-05,3707697.821
NC,2024-06,4829284.16
NC,2024-07,5491472.994
NC,2024-08,4737207.851
NC,2024-09,3429302.626
NC,2024-10,2735360.384
NC,2024-11,2964291.438
NC,2024-12,4333462.896
